title_id,titleType,primaryTitle,originalTitle,isAdult,startYear,endYear,runtimeMinutes,genres,averageRating,numVotes
tt0061811,movie,In the Heat of the Night,In the Heat of the Night,0,1967,\N,110,Crime;Drama;Mystery,8.0,58097
tt1462041,movie,Dream House,Dream House,0,2011,\N,84,Drama;Mystery;Thriller,6.0,58093
tt0851578,movie,Paprika,Papurika,0,2006,\N,90,Adventure;Animation;Crime,7.7,58057
tt1242422,movie,Cell 211,Celda 211,0,2009,\N,113,Action;Crime;Drama,7.7,58038
tt2039393,movie,The Gambler,The Gambler,0,2014,\N,111,Crime;Drama;Thriller,6.0,58031
tt0120148,movie,Sliding Doors,Sliding Doors,0,1998,\N,99,Comedy;Drama;Fantasy,6.8,58006
tt0185014,movie,Wonder Boys,Wonder Boys,0,2000,\N,107,Comedy;Drama,7.4,57951
tt2402157,movie,The November Man,The November Man,0,2014,\N,108,Action;Crime;Thriller,6.3,57936
tt0103786,movie,Beethoven,Beethoven,0,1992,\N,87,Comedy;Drama;Family,5.6,57930
tt1712261,movie,Triple 9,Triple 9,0,2016,\N,115,Action;Crime;Drama,6.3,57916
tt0056923,movie,Charade,Charade,0,1963,\N,113,Comedy;Mystery;Romance,8.0,57911
tt1608290,movie,Zoolander 2,Zoolander 2,0,2016,\N,101,Comedy,4.7,57896
tt2937898,movie,A Most Violent Year,A Most Violent Year,0,2014,\N,125,Crime;Drama;Thriller,7.0,57817
tt0132347,movie,Mystery Men,Mystery Men,0,1999,\N,121,Action;Comedy;Fantasy,6.1,57817
tt0091474,movie,Manhunter,Manhunter,0,1986,\N,120,Crime;Horror;Mystery,7.2,57793
tt0163988,movie,Bringing Out the Dead,Bringing Out the Dead,0,1999,\N,121,Drama;Thriller,6.8,57773
tt2262227,movie,The Book of Life,The Book of Life,0,2014,\N,95,Adventure;Animation;Comedy,7.3,57758
tt0162065,tvSeries,Angel,Angel,0,1999,2004,44,Action;Drama;Fantasy,8.0,57720
tt0086393,movie,Superman III,Superman III,0,1983,\N,125,Action;Comedy;Sci-Fi,4.9,57709
tt0104815,movie,El Mariachi,El mariachi,0,1992,\N,81,Action;Crime;Thriller,6.9,57668
tt1441952,movie,Salmon Fishing in the Yemen,Salmon Fishing in the Yemen,0,2011,\N,107,Comedy;Drama;Romance,6.8,57659
tt1270262,movie,The Devil's Double,The Devil's Double,0,2011,\N,109,Biography;Drama;Thriller,7.1,57651
tt0119468,movie,Kiss the Girls,Kiss the Girls,0,1997,\N,115,Crime;Drama;Mystery,6.6,57600
tt4635282,tvSeries,The OA,The OA,0,2016,\N,60,Drama;Fantasy;Mystery,7.7,57535
tt1300851,movie,The Boondock Saints II: All Saints Day,The Boondock Saints II: All Saints Day,0,2009,\N,118,Action;Crime;Thriller,6.3,57535
tt1587707,movie,Exit Through the Gift Shop,Exit Through the Gift Shop,0,2010,\N,87,Comedy;Crime;Documentary,8.0,57532
tt1191111,movie,Enter the Void,Enter the Void,0,2009,\N,161,Drama;Fantasy,7.3,57528
tt1258972,movie,The Man with the Iron Fists,The Man with the Iron Fists,0,2012,\N,95,Action,5.4,57528
tt2347569,movie,Frances Ha,Frances Ha,0,2012,\N,86,Comedy;Drama;Romance,7.4,57526
tt0237534,movie,Brotherhood of the Wolf,Le pacte des loups,0,2001,\N,142,Action;Adventure;Drama,7.1,57482
tt0219699,movie,The Gift,The Gift,0,2000,\N,112,Drama;Fantasy;Horror,6.7,57473
tt2870756,movie,Magic in the Moonlight,Magic in the Moonlight,0,2014,\N,97,Comedy;Romance,6.6,57459
tt0312172,tvSeries,Monk,Monk,0,2002,2009,47,Comedy;Crime;Drama,8.0,57452
tt0453556,movie,TMNT,TMNT,0,2007,\N,87,Action;Adventure;Animation,6.3,57433
tt2053425,movie,Rust and Bone,De rouille et d'os,0,2012,\N,120,Drama;Romance,7.5,57394
tt0462200,movie,Black Snake Moan,Black Snake Moan,0,2006,\N,116,Drama;Music,7.0,57364
tt2910814,movie,The Signal,The Signal,0,2014,\N,97,Sci-Fi;Thriller,6.1,57263
tt4474344,tvSeries,Blindspot,Blindspot,0,2015,\N,42,Action;Crime;Drama,7.5,57262
tt0095031,movie,Dirty Rotten Scoundrels,Dirty Rotten Scoundrels,0,1988,\N,110,Comedy;Crime,7.3,57253
tt2364841,movie,Runner Runner,Runner Runner,0,2013,\N,88,Crime;Thriller,5.6,57228
tt0103919,movie,Candyman,Candyman,0,1992,\N,99,Horror;Thriller,6.6,57189
tt1850457,movie,Sisters,Sisters,0,2015,\N,118,Comedy,6.0,57188
tt2854926,movie,Tag,Tag,0,2018,\N,100,Comedy,6.6,57166
tt0053779,movie,La Dolce Vita,La dolce vita,0,1960,\N,174,Comedy;Drama,8.1,57145
tt0271027,movie,Kiss of the Dragon,Kiss of the Dragon,0,2001,\N,98,Action;Crime;Drama,6.6,57144
tt0095963,movie,Red Heat,Red Heat,0,1988,\N,104,Action;Comedy;Crime,6.1,57127
tt2109184,movie,Paranormal Activity 4,Paranormal Activity 4,0,2012,\N,88,Horror,4.6,57125
tt1436045,movie,13 Assassins,Jûsan-nin no shikaku,0,2010,\N,141,Action;Adventure;Drama,7.6,57124
tt2125608,movie,Searching for Sugar Man,Searching for Sugar Man,0,2012,\N,86,Biography;Documentary;Music,8.2,57038
tt0285492,movie,Cube²: Hypercube,Cube 2: Hypercube,0,2002,\N,94,Sci-Fi;Thriller,5.6,57032
tt0178868,movie,Ringu,Ringu,0,1998,\N,96,Horror;Mystery,7.3,57027
tt5758778,movie,Skyscraper,Skyscraper,0,2018,\N,102,Action;Thriller,5.9,56977
tt1210042,movie,Brooklyn's Finest,Brooklyn's Finest,0,2009,\N,132,Crime;Drama;Thriller,6.7,56973
tt0052520,tvSeries,The Twilight Zone,The Twilight Zone,0,1959,1964,51,Fantasy;Horror;Mystery,9.0,56947
tt0080453,movie,The Blue Lagoon,The Blue Lagoon,0,1980,\N,104,Adventure;Drama;Romance,5.7,56943
tt1583420,movie,Larry Crowne,Larry Crowne,0,2011,\N,98,Comedy;Drama;Romance,6.1,56923
tt0831887,movie,The Spirit,The Spirit,0,2008,\N,103,Action;Crime;Fantasy,4.8,56919
tt0070917,movie,The Wicker Man,The Wicker Man,0,1973,\N,88,Horror;Mystery;Thriller,7.6,56895
tt0032904,movie,The Philadelphia Story,The Philadelphia Story,0,1940,\N,112,Comedy;Romance,8.0,56895
tt0091419,movie,Little Shop of Horrors,Little Shop of Horrors,0,1986,\N,94,Comedy;Horror;Musical,7.0,56892
tt1441135,tvSeries,Flashforward,Flashforward,0,2009,2010,42,Drama;Mystery;Sci-Fi,7.6,56880
tt0021884,movie,Frankenstein,Frankenstein,0,1931,\N,70,Drama;Horror;Sci-Fi,7.9,56861
tt0083131,movie,Stripes,Stripes,0,1981,\N,106,Comedy;War,6.9,56849
tt1972779,movie,The Best of Me,The Best of Me,0,2014,\N,118,Drama;Romance,6.7,56819
tt1235124,movie,Dorian Gray,Dorian Gray,0,2009,\N,112,Drama;Fantasy;Thriller,6.3,56806
tt0120053,movie,The Saint,The Saint,0,1997,\N,116,Action;Adventure;Romance,6.2,56801
tt2879552,tvMiniSeries,11.22.63,11.22.63,0,2016,2016,60,Drama;Mystery;Sci-Fi,8.2,56781
tt0099052,movie,Arachnophobia,Arachnophobia,0,1990,\N,109,Comedy;Fantasy;Horror,6.4,56763
tt0111255,movie,The Specialist,The Specialist,0,1994,\N,110,Action;Crime;Drama,5.5,56739
tt0120324,movie,A Simple Plan,A Simple Plan,0,1998,\N,121,Crime;Drama;Thriller,7.5,56721
tt0317303,movie,Daddy Day Care,Daddy Day Care,0,2003,\N,92,Comedy;Family,5.5,56696
tt1259528,movie,Den of Thieves,Den of Thieves,0,2018,\N,140,Action;Crime;Drama,7.0,56691
tt0284490,movie,Showtime,Showtime,0,2002,\N,95,Action;Comedy;Crime,5.5,56643
tt0300556,movie,Timeline,Timeline,0,2003,\N,116,Action;Adventure;Sci-Fi,5.6,56640
tt0421082,movie,Control,Control,0,2007,\N,122,Biography;Drama;Music,7.7,56634
tt0103241,movie,What About Bob?,What About Bob?,0,1991,\N,99,Comedy,7.0,56612
tt0110989,movie,Ri¢hie Ri¢h,Ri¢hie Ri¢h,0,1994,\N,95,Comedy;Family,5.3,56589
tt1014763,movie,Child 44,Child 44,0,2015,\N,137,Crime;Drama;History,6.5,56586
tt1473832,movie,Bridget Jones's Baby,Bridget Jones's Baby,0,2016,\N,123,Comedy;Drama;Romance,6.6,56562
tt3168230,movie,Mr. Holmes,Mr. Holmes,0,2015,\N,104,Drama;Mystery,6.9,56543
tt0482572,movie,Pride and Glory,Pride and Glory,0,2008,\N,130,Crime;Drama;Thriller,6.7,56475
tt0088993,movie,Day of the Dead,Day of the Dead,0,1985,\N,96,Horror;Thriller,7.2,56456
tt2359024,movie,Blue Ruin,Blue Ruin,0,2013,\N,90,Crime;Drama;Thriller,7.1,56405
tt0069762,movie,Badlands,Badlands,0,1973,\N,94,Crime;Drama,7.9,56349
tt0063929,tvSeries,Monty Python's Flying Circus,Monty Python's Flying Circus,0,1969,1974,30,Comedy,8.8,56209
tt1185416,movie,When in Rome,When in Rome,0,2010,\N,91,Comedy;Romance,5.6,56207
tt0472160,movie,Penelope,Penelope,0,2006,\N,104,Comedy;Fantasy;Romance,6.8,56205
tt0380389,movie,Goal! The Dream Begins,Goal!,0,2005,\N,118,Drama;Romance;Sport,6.7,56190
tt1562872,movie,Zindagi Na Milegi Dobara,Zindagi Na Milegi Dobara,0,2011,\N,155,Comedy;Drama,8.1,56139
tt1197628,movie,Observe and Report,Observe and Report,0,2009,\N,86,Comedy;Crime;Drama,5.8,56108
tt0114436,movie,Showgirls,Showgirls,0,1995,\N,128,Drama,4.7,56025
tt0115167,tvSeries,Everybody Loves Raymond,Everybody Loves Raymond,0,1996,2005,22,Comedy,7.1,55994
tt1399664,tvSeries,The Night Manager,The Night Manager,0,2016,2018,358,Crime;Drama;Mystery,8.2,55991
tt0098536,movie,Turner & Hooch,Turner & Hooch,0,1989,\N,97,Comedy;Crime;Drama,6.1,55981
tt2574698,movie,Gunday,Gunday,0,2014,\N,152,Action;Drama;Romance,2.1,55953
tt0360201,movie,Wimbledon,Wimbledon,0,2004,\N,98,Comedy;Romance;Sport,6.3,55910
tt0044741,movie,Ikiru,Ikiru,0,1952,\N,143,Drama,8.3,55862
tt0388125,movie,In Her Shoes,In Her Shoes,0,2005,\N,130,Comedy;Drama;Romance,6.5,55845
tt0243017,movie,Waking Life,Waking Life,0,2001,\N,99,Animation;Drama;Fantasy,7.8,55827
tt0117887,movie,That Thing You Do!,That Thing You Do!,0,1996,\N,108,Comedy;Drama;Music,6.9,55814
tt0101452,movie,Bill & Ted's Bogus Journey,Bill & Ted's Bogus Journey,0,1991,\N,93,Adventure;Comedy;Fantasy,6.2,55809
tt0800069,movie,The Hills Have Eyes II,The Hills Have Eyes II,0,2007,\N,89,Horror;Thriller,5.1,55806
tt0112870,movie,Dilwale Dulhania Le Jayenge,Dilwale Dulhania Le Jayenge,0,1995,\N,189,Comedy;Drama;Musical,8.2,55786
tt0382628,movie,Dark Water,Dark Water,0,2005,\N,105,Drama;Horror;Thriller,5.6,55730
tt0347304,movie,Kal Ho Naa Ho,Kal Ho Naa Ho,0,2003,\N,186,Comedy;Drama;Romance,8.0,55713
tt0256009,movie,The Devil's Backbone,El espinazo del diablo,0,2001,\N,106,Drama;Horror,7.5,55692
tt3748172,movie,Gerald's Game,Gerald's Game,0,2017,\N,103,Drama;Horror;Thriller,6.6,55669
tt0258153,movie,S1m0ne,S1m0ne,0,2002,\N,117,Comedy;Drama;Sci-Fi,6.1,55661
tt0938330,movie,Silent Hill: Revelation,Silent Hill: Revelation,0,2012,\N,95,Horror,5.0,55637
tt0450314,movie,Punisher: War Zone,Punisher: War Zone,0,2008,\N,103,Action;Adventure;Crime,6.0,55633
tt0049833,movie,The Ten Commandments,The Ten Commandments,0,1956,\N,220,Adventure;Drama,7.9,55616
tt0864835,movie,Mr. Peabody & Sherman,Mr. Peabody & Sherman,0,2014,\N,92,Adventure;Animation;Comedy,6.8,55608
tt0369436,movie,Four Christmases,Four Christmases,0,2008,\N,88,Comedy;Drama;Romance,5.7,55587
tt0120913,movie,Titan A.E.,Titan A.E.,0,2000,\N,94,Action;Adventure;Animation,6.6,55570
tt0974959,video,American Pie Presents: Beta House,Beta House,0,2007,\N,85,Comedy,5.4,55545
tt0815241,movie,Religulous,Religulous,0,2008,\N,101,Comedy;Documentary;War,7.7,55510
tt0327679,movie,Ella Enchanted,Ella Enchanted,0,2004,\N,96,Comedy;Family;Fantasy,6.3,55496
tt0492044,movie,The Haunting in Connecticut,The Haunting in Connecticut,0,2009,\N,92,Drama;Horror;Mystery,5.9,55486
tt0115751,movie,Breaking the Waves,Breaking the Waves,0,1996,\N,159,Drama,7.9,55402
tt2401878,movie,Anomalisa,Anomalisa,0,2015,\N,90,Animation;Comedy;Drama,7.3,55364
tt0093191,movie,Wings of Desire,Der Himmel über Berlin,0,1987,\N,128,Drama;Fantasy;Romance,8.1,55343
tt0374455,tvSeries,Stargate: Atlantis,Stargate: Atlantis,0,2004,2009,44,Action;Adventure;Drama,8.1,55311
tt0107211,movie,Indecent Proposal,Indecent Proposal,0,1993,\N,117,Drama;Romance,5.9,55299
tt0080749,movie,The Fog,The Fog,0,1980,\N,89,Horror;Thriller,6.8,55247
tt0067023,tvMovie,Duel,Duel,0,1971,\N,90,Action;Horror;Thriller,7.7,55194
tt0780511,movie,Everybody's Fine,Everybody's Fine,0,2009,\N,99,Adventure;Drama,7.1,55119
tt0401997,movie,Breach,Breach,0,2007,\N,110,Biography;Crime;Drama,7.0,55078
tt0397313,movie,Eight Below,Eight Below,0,2006,\N,120,Adventure;Drama;Family,7.3,55045
tt0110005,movie,Heavenly Creatures,Heavenly Creatures,0,1994,\N,99,Biography;Crime;Drama,7.4,55044
tt0166813,movie,Spirit: Stallion of the Cimarron,Spirit: Stallion of the Cimarron,0,2002,\N,83,Adventure;Animation;Drama,7.1,55038
tt0121220,tvSeries,Dragon Ball Z,Dragon Ball Z: Doragon bôru zetto,0,1989,1996,24,Action;Adventure;Animation,8.7,54979
tt0264395,movie,Basic,Basic,0,2003,\N,98,Action;Crime;Drama,6.5,54974
tt0116683,movie,James and the Giant Peach,James and the Giant Peach,0,1996,\N,79,Adventure;Animation;Family,6.7,54941
tt3530002,movie,The Night Before,The Night Before,0,2015,\N,101,Adventure;Comedy;Fantasy,6.4,54937
tt0094332,movie,The Witches of Eastwick,The Witches of Eastwick,0,1987,\N,118,Comedy;Fantasy;Horror,6.5,54921
tt2545118,movie,Blackfish,Blackfish,0,2013,\N,83,Documentary;Drama,8.1,54847
tt0097815,movie,Major League,Major League,0,1989,\N,107,Comedy;Sport,7.2,54845
tt0107943,movie,The Remains of the Day,The Remains of the Day,0,1993,\N,134,Drama;Romance,7.9,54791
tt5171438,tvSeries,Star Trek: Discovery,Star Trek: Discovery,0,2017,\N,60,Action;Adventure;Drama,7.4,54759
tt0800308,movie,Appaloosa,Appaloosa,0,2008,\N,115,Crime;Drama;Romance,6.8,54755
tt0327162,movie,The Stepford Wives,The Stepford Wives,0,2004,\N,93,Comedy;Horror;Sci-Fi,5.3,54693
tt2390361,movie,Enough Said,Enough Said,0,2013,\N,93,Comedy;Drama;Romance,7.0,54692
tt1758692,movie,Like Crazy,Like Crazy,0,2011,\N,86,Drama;Romance,6.7,54678
tt0356680,movie,The Family Stone,The Family Stone,0,2005,\N,103,Comedy;Drama;Romance,6.3,54661
tt0113957,movie,The Net,The Net,0,1995,\N,114,Action;Crime;Drama,5.9,54620
tt0086006,movie,Never Say Never Again,Never Say Never Again,0,1983,\N,134,Action;Adventure;Thriller,6.2,54594
tt2647544,tvSeries,Sleepy Hollow,Sleepy Hollow,0,2013,2017,45,Adventure;Drama;Fantasy,7.4,54584
tt0046911,movie,Diabolique,Les diaboliques,0,1955,\N,117,Crime;Drama;Horror,8.1,54579
tt2083383,movie,Trouble with the Curve,Trouble with the Curve,0,2012,\N,111,Drama;Sport,6.8,54480
tt0476964,movie,The Brave One,The Brave One,0,2007,\N,122,Crime;Drama;Thriller,6.8,54477
tt0817538,movie,Drillbit Taylor,Drillbit Taylor,0,2008,\N,110,Comedy;Drama,5.7,54466
tt0124298,movie,Blast from the Past,Blast from the Past,0,1999,\N,112,Comedy;Drama;Romance,6.6,54463
tt0310775,movie,Sympathy for Mr. Vengeance,Boksuneun naui geot,0,2002,\N,129,Action;Drama;Thriller,7.7,54445
tt0267626,movie,K-19: The Widowmaker,K-19: The Widowmaker,0,2002,\N,138,Drama;History;Thriller,6.7,54424
tt1742334,movie,Sabotage,Sabotage,0,2014,\N,109,Action;Crime;Drama,5.7,54395
tt0333780,movie,"Legally Blonde 2: Red, White & Blonde","Legally Blonde 2: Red, White & Blonde",0,2003,\N,95,Comedy,4.7,54238
tt0048728,movie,To Catch a Thief,To Catch a Thief,0,1955,\N,106,Mystery;Romance;Thriller,7.5,54237
tt0851851,tvSeries,Terminator: The Sarah Connor Chronicles,Terminator: The Sarah Connor Chronicles,0,2008,2009,60,Action;Drama;Sci-Fi,7.7,54232
tt0404030,movie,Everything Is Illuminated,Everything Is Illuminated,0,2005,\N,106,Comedy;Drama,7.5,54231
tt1748179,movie,Red Lights,Red Lights,0,2012,\N,114,Drama;Fantasy;Horror,6.2,54229
tt0427470,movie,The Lookout,The Lookout,0,2007,\N,99,Crime;Drama;Thriller,7.0,54226
tt1093357,movie,The Darkest Hour,The Darkest Hour,0,2011,\N,89,Action;Adventure;Horror,4.9,54198
tt0190865,movie,Vertical Limit,Vertical Limit,0,2000,\N,124,Action;Adventure;Drama,5.9,54183
tt0297284,movie,Mindhunters,Mindhunters,0,2004,\N,106,Crime;Horror;Mystery,6.4,54160
tt0805570,movie,The Midnight Meat Train,The Midnight Meat Train,0,2008,\N,98,Horror;Mystery;Thriller,6.1,54151
tt0119167,movie,Funny Games,Funny Games,0,1997,\N,108,Crime;Drama;Horror,7.6,54112
tt1783232,movie,Conquest 1453,Fetih 1453,0,2012,\N,162,Action;Drama;History,7.1,54111
tt3332064,movie,Pan,Pan,0,2015,\N,111,Adventure;Family;Fantasy,5.8,54068
tt5016504,tvSeries,Preacher,Preacher,0,2016,\N,60,Adventure;Drama;Fantasy,8.1,53986
tt2025690,movie,The Finest Hours,The Finest Hours,0,2016,\N,117,Action;Drama;History,6.8,53919
tt0200276,tvSeries,The West Wing,The West Wing,0,1999,2006,44,Drama,8.7,53888
tt0120686,movie,Stepmom,Stepmom,0,1998,\N,125,Comedy;Drama,6.7,53886
tt0466342,movie,Date Movie,Date Movie,0,2006,\N,83,Comedy;Romance,2.8,53861
tt5814060,movie,The Nun,The Nun,0,2018,\N,96,Horror;Mystery;Thriller,5.6,53833
tt1322312,movie,Going the Distance,Going the Distance,0,2010,\N,102,Comedy;Romance,6.3,53813
tt4422836,tvSeries,Limitless,Limitless,0,2015,2016,42,Comedy;Crime;Drama,7.8,53808
tt0146336,movie,Urban Legend,Urban Legend,0,1998,\N,99,Horror;Mystery,5.5,53804
tt1232776,movie,Fish Tank,Fish Tank,0,2009,\N,123,Drama,7.3,53740
tt2189461,tvSeries,Marco Polo,Marco Polo,0,2014,2016,60,Adventure;Drama;History,8.1,53726
tt4635276,tvSeries,Master of None,Master of None,0,2015,\N,30,Comedy,8.3,53712
tt0379217,movie,Coffee and Cigarettes,Coffee and Cigarettes,0,2003,\N,95,Comedy;Drama;Music,7.1,53696
tt0104231,movie,Far and Away,Far and Away,0,1992,\N,140,Adventure;Drama;Romance,6.6,53696
tt7349662,movie,BlacKkKlansman,BlacKkKlansman,0,2018,\N,135,Biography;Comedy;Crime,7.6,53670
tt1438254,movie,Charlie St. Cloud,Charlie St. Cloud,0,2010,\N,99,Drama;Fantasy;Romance,6.5,53662
tt0119978,movie,The Rainmaker,The Rainmaker,0,1997,\N,135,Crime;Drama;Thriller,7.1,53584
tt0286788,movie,What a Girl Wants,What a Girl Wants,0,2003,\N,105,Comedy;Drama;Family,5.9,53581
tt0489049,movie,Fanboys,Fanboys,0,2009,\N,90,Adventure;Comedy;Drama,6.6,53549
tt0062765,movie,Bullitt,Bullitt,0,1968,\N,114,Action;Crime;Mystery,7.5,53505
tt0111507,movie,Three Colors: White,Trois couleurs: Blanc,0,1994,\N,92,Comedy;Drama;Romance,7.7,53440
tt0388629,tvSeries,One Piece,One Piece: Wan pîsu,0,1999,\N,24,Action;Adventure;Animation,8.6,53428
tt0120693,movie,Half Baked,Half Baked,0,1998,\N,82,Comedy;Crime,6.7,53398
tt4189022,tvSeries,Ash vs Evil Dead,Ash vs Evil Dead,0,2015,2018,30,Action;Comedy;Fantasy,8.5,53338
tt0228786,movie,The Crimson Rivers,Les rivières pourpres,0,2000,\N,106,Crime;Mystery;Thriller,6.9,53297
tt0089469,movie,Legend,Legend,0,1985,\N,94,Adventure;Fantasy;Romance,6.5,53261
tt4428122,tvSeries,Quantico,Quantico,0,2015,2018,42,Crime;Drama;Mystery,6.7,53241
tt0191397,movie,The Replacements,The Replacements,0,2000,\N,118,Comedy;Sport,6.5,53185
tt0491152,movie,Something Borrowed,Something Borrowed,0,2011,\N,112,Comedy;Drama;Romance,5.9,53180
tt0408345,movie,Firewall,Firewall,0,2006,\N,105,Crime;Thriller,5.8,53139
tt1954347,tvSeries,Continuum,Continuum,0,2012,2015,45,Action;Sci-Fi;Thriller,7.7,53112
tt0368794,movie,I'm Not There,I'm Not There,0,2007,\N,135,Biography;Drama;Music,7.0,53087
tt1527788,movie,The Man from Nowhere,Ajeossi,0,2010,\N,119,Action;Drama;Thriller,7.8,53085
tt0109446,movie,The Client,The Client,0,1994,\N,119,Crime;Drama;Mystery,6.7,53058
tt0099365,movie,Darkman,Darkman,0,1990,\N,96,Action;Crime;Sci-Fi,6.4,53030
tt0206275,movie,Save the Last Dance,Save the Last Dance,0,2001,\N,112,Drama;Music;Romance,6.2,52999
tt3322420,movie,Queen,Queen,0,2013,\N,146,Comedy;Drama,8.3,52970
tt0301470,movie,Jeepers Creepers II,Jeepers Creepers II,0,2003,\N,104,Horror,5.6,52970
tt0390022,movie,Friday Night Lights,Friday Night Lights,0,2004,\N,118,Action;Drama;Sport,7.3,52964
tt0416508,movie,Becoming Jane,Becoming Jane,0,2007,\N,120,Biography;Drama;Romance,7.1,52959
tt1561755,tvSeries,Bob's Burgers,Bob's Burgers,0,2011,\N,22,Animation;Comedy,8.1,52951
tt0466909,movie,The Omen,The Omen,0,2006,\N,110,Horror,5.5,52829
tt0088286,movie,Top Secret!,Top Secret!,0,1984,\N,90,Comedy;Music,7.2,52801
tt5296406,tvSeries,Designated Survivor,Designated Survivor,0,2016,2019,60,Action;Drama;Mystery,7.7,52785
tt1961175,movie,American Assassin,American Assassin,0,2017,\N,112,Action;Thriller,6.2,52779
tt1424432,movie,Senna,Senna,0,2010,\N,106,Biography;Documentary;Sport,8.6,52746
tt0489237,movie,The Nanny Diaries,The Nanny Diaries,0,2007,\N,106,Comedy;Drama;Romance,6.2,52738
tt0409591,tvSeries,Naruto,Naruto,0,2002,2007,24,Action;Adventure;Animation,8.2,52721
tt1661382,movie,Grudge Match,Grudge Match,0,2013,\N,113,Comedy;Drama;Sport,6.4,52692
tt0131857,movie,BASEketball,BASEketball,0,1998,\N,103,Comedy;Sport,6.6,52687
tt0287717,movie,Spy Kids 2: Island of Lost Dreams,Spy Kids 2: Island of Lost Dreams,0,2002,\N,100,Action;Adventure;Comedy,5.1,52687
tt0385700,movie,Final Fantasy VII: Advent Children,Fainaru fantajî sebun adobento chirudoren,0,2005,\N,101,Action;Adventure;Animation,7.3,52680
tt0085407,movie,The Dead Zone,The Dead Zone,0,1983,\N,103,Horror;Sci-Fi;Thriller,7.2,52678
tt0431021,movie,The Possession,The Possession,0,2012,\N,92,Horror;Thriller,5.9,52667
tt0089686,movie,A Nightmare on Elm Street 2: Freddy's Revenge,A Nightmare on Elm Street Part 2: Freddy's Revenge,0,1985,\N,87,Horror,5.4,52662
tt1704573,movie,Bernie,Bernie,0,2011,\N,99,Biography;Comedy;Crime,6.8,52636
tt0116231,movie,The Bandit,Eskiya,0,1996,\N,128,Crime;Drama;Thriller,8.3,52635
tt2265398,movie,Drinking Buddies,Drinking Buddies,0,2013,\N,90,Comedy;Drama;Romance,6.1,52586
tt1645080,movie,The Art of Getting By,The Art of Getting By,0,2011,\N,83,Drama;Romance,6.6,52583
tt0052561,movie,Anatomy of a Murder,Anatomy of a Murder,0,1959,\N,160,Crime;Drama;Mystery,8.1,52566
tt5294550,movie,All the Money in the World,All the Money in the World,0,2017,\N,132,Biography;Crime;Drama,6.8,52526
tt0036342,movie,Shadow of a Doubt,Shadow of a Doubt,0,1943,\N,108,Thriller,7.9,52516
tt4633690,movie,Shot Caller,Shot Caller,0,2017,\N,121,Crime;Drama;Thriller,7.3,52506
tt0988047,movie,Traitor,Traitor,0,2008,\N,114,Action;Crime;Drama,7.0,52493
tt0099422,movie,Dick Tracy,Dick Tracy,0,1990,\N,105,Action;Comedy;Crime,6.1,52465
tt2356180,movie,Bhaag Milkha Bhaag,Bhaag Milkha Bhaag,0,2013,\N,186,Biography;Drama;Sport,8.2,52460
tt0427309,movie,The Great Debaters,The Great Debaters,0,2007,\N,126,Biography;Drama;Romance,7.6,52453
tt1711525,movie,Office Christmas Party,Office Christmas Party,0,2016,\N,105,Comedy,5.8,52449
tt0962736,movie,The Young Victoria,The Young Victoria,0,2009,\N,105,Biography;Drama;History,7.3,52440
tt0758794,movie,We Are Marshall,We Are Marshall,0,2006,\N,131,Drama;Sport,7.1,52393
tt0255798,movie,The Animal,The Animal,0,2001,\N,84,Comedy;Sci-Fi,4.8,52381
tt0120770,movie,A Night at the Roxbury,A Night at the Roxbury,0,1998,\N,82,Comedy;Music;Romance,6.2,52352
tt0428803,movie,March of the Penguins,La marche de l'empereur,0,2005,\N,80,Documentary;Family,7.6,52346
tt1116184,movie,Jackass 3D,Jackass 3D,0,2010,\N,95,Action;Comedy;Documentary,7.0,52331
tt0020629,movie,All Quiet on the Western Front,All Quiet on the Western Front,0,1930,\N,136,Drama;War,8.1,52328
tt0228750,movie,Proof of Life,Proof of Life,0,2000,\N,135,Action;Drama;Thriller,6.2,52273
tt0082348,movie,Excalibur,Excalibur,0,1981,\N,140,Adventure;Drama;Fantasy,7.4,52245
tt1193631,movie,Step Up 3D,Step Up 3D,0,2010,\N,107,Drama;Music;Romance,6.2,52220
tt3348730,movie,Jigsaw,Jigsaw,0,2017,\N,92,Horror;Mystery;Thriller,5.8,52177
tt3606752,movie,Cars 3,Cars 3,0,2017,\N,102,Adventure;Animation;Comedy,6.8,52176
tt0421357,tvSeries,Fullmetal Alchemist,Hagane no renkinjutsushi,0,2003,2004,24,Action;Adventure;Animation,8.6,52161
tt0118972,movie,The Devil's Own,The Devil's Own,0,1997,\N,111,Action;Crime;Drama,6.1,52158
tt1135084,movie,Takers,Takers,0,2010,\N,107,Action;Crime;Thriller,6.2,52077
tt0814022,movie,Bangkok Dangerous,Bangkok Dangerous,0,2008,\N,99,Action;Crime;Thriller,5.4,52074
tt5742374,movie,You Were Never Really Here,You Were Never Really Here,0,2017,\N,89,Crime;Drama;Mystery,6.8,51993
tt0081633,movie,Time Bandits,Time Bandits,0,1981,\N,116,Adventure;Comedy;Fantasy,7.0,51980
tt0047528,movie,La Strada,La strada,0,1954,\N,108,Drama,8.1,51892
tt2058673,movie,Point Break,Point Break,0,2015,\N,114,Action;Crime;Sport,5.3,51826
tt0349710,movie,Ladder 49,Ladder 49,0,2004,\N,115,Action;Drama;Thriller,6.5,51824
tt3716530,movie,Elle,Elle,0,2016,\N,130,Crime;Drama;Thriller,7.2,51712
