director_lookup_id,title_id,director_id
539859,tt0452046,nm0470971
539860,tt0452046,nm0047458
539862,tt0452046,nm1131557
539863,tt0452046,nm0272704
539864,tt0452046,nm0258066
539865,tt0452046,nm0735504
539866,tt0452046,nm0449957
539868,tt0452046,nm0143984
539869,tt0452046,nm0000824
539871,tt0452046,nm0376006
539872,tt0452046,nm0001274
539873,tt0452046,nm0872442
539874,tt0452046,nm0837175
539875,tt0452046,nm0795288
539876,tt0452046,nm0793455
539877,tt0452046,nm0942869
539879,tt0452046,nm0788610
539880,tt0452046,nm0518910
539881,tt0452046,nm0444709
539882,tt0452046,nm0255028
539883,tt0452046,nm0225416
539884,tt0452046,nm0106230
539885,tt0452046,nm0735226
539886,tt0452046,nm0548159
539887,tt0452046,nm0878768
539888,tt0452046,nm0004627
539889,tt0452046,nm0066584
539890,tt0452046,nm0385151
539891,tt0452046,nm0592535
539893,tt0452046,nm0069513
539894,tt0452046,nm0191697
539895,tt0452046,nm0236173
539896,tt0452046,nm0538744
539898,tt0452046,nm0744794
539899,tt0452046,nm0394586
539900,tt0452046,nm1168394
539901,tt0452046,nm0775358
539902,tt0452046,nm0961594
539903,tt0452046,nm0791672
539904,tt0452046,nm0203215
540538,tt0452594,nm0715636
540542,tt0452598,nm0788202
540551,tt0452608,nm0027271
540571,tt0452625,nm0375068
540586,tt0452637,nm0796117
540625,tt0452681,nm0501185
540634,tt0452694,nm0777881
540640,tt0452702,nm0030735
541493,tt0453451,nm0070436
541507,tt0453467,nm0001716
541595,tt0453556,nm1083489
541602,tt0453562,nm0001338
543101,tt0454824,nm0082300
543137,tt0454841,nm0014960
543144,tt0454848,nm0000490
543177,tt0454876,nm0000487
543233,tt0454919,nm0814517
543235,tt0454921,nm0610831
543262,tt0454945,nm0275698
543290,tt0454970,nm0007082
543629,tt0455275,nm0711840
543630,tt0455275,nm0095424
543631,tt0455275,nm0485637
543633,tt0455275,nm0744794
543634,tt0455275,nm1160495
543635,tt0455275,nm0924693
543636,tt0455275,nm0393661
543637,tt0455275,nm0314104
543638,tt0455275,nm0375068
543639,tt0455275,nm0957198
543643,tt0455275,nm1061992
543644,tt0455275,nm0514546
543645,tt0455275,nm1879589
543646,tt0455275,nm0004610
543647,tt0455275,nm0590790
543648,tt0455275,nm0818465
543649,tt0455275,nm0066584
543650,tt0455275,nm0842830
543651,tt0455275,nm0272704
543652,tt0455275,nm0003167
543654,tt0455275,nm0872442
543655,tt0455275,nm0877427
543656,tt0455275,nm0156838
543657,tt0455275,nm0944981
543658,tt0455275,nm0592813
543659,tt0455275,nm0319412
543660,tt0455275,nm0541677
543661,tt0455275,nm0904169
543821,tt0455407,nm0252135
543923,tt0455499,nm0384722
543966,tt0455538,nm0004332
544018,tt0455590,nm0531817
544199,tt0455760,nm1490123
544266,tt0455824,nm0525303
544301,tt0455857,nm0922346
544399,tt0455944,nm0298807
544413,tt0455957,nm0001232
544416,tt0455960,nm0583515
544425,tt0455967,nm0858525
544628,tt0456144,nm0386246
545098,tt0456554,nm0329650
545574,tt0456912,nm0453518
546117,tt0457297,nm0502954
546225,tt0457400,nm0797869
546244,tt0457419,nm1590998
546255,tt0457430,nm0868219
546258,tt0457433,nm0001226
546342,tt0457510,nm0381478
546343,tt0457513,nm0000095
546406,tt0457572,nm0192933
546524,tt0457655,nm0081540
546850,tt0457939,nm0583600
547249,tt0458254,nm2078274
547306,tt0458290,nm2198694
547307,tt0458290,nm2348642
547308,tt0458290,nm2083477
547309,tt0458290,nm3365262
547310,tt0458290,nm0242271
547312,tt0458290,nm1656848
547313,tt0458290,nm0171197
547314,tt0458290,nm1989960
547315,tt0458290,nm1420031
547316,tt0458290,nm0640030
547317,tt0458290,nm2177723
547366,tt0458339,nm0002653
547380,tt0458352,nm0291205
547451,tt0458413,nm0154312
547523,tt0458481,nm0001675
547570,tt0458525,nm0004303
549409,tt0460091,nm0118530
549410,tt0460091,nm0541562
549411,tt0460091,nm2204478
549412,tt0460091,nm0670086
549413,tt0460091,nm0791381
549414,tt0460091,nm0926526
549415,tt0460091,nm0002973
549416,tt0460091,nm0205542
549417,tt0460091,nm0258128
549418,tt0460091,nm0462277
549420,tt0460091,nm0003289
549421,tt0460091,nm0957197
549423,tt0460091,nm0509183
549424,tt0460091,nm0625065
549425,tt0460091,nm0329923
550072,tt0460627,nm0004770
550073,tt0460627,nm0942869
550074,tt0460627,nm0005165
550075,tt0460627,nm0471862
550076,tt0460627,nm0571739
550077,tt0460627,nm0844358
550078,tt0460627,nm0224145
550079,tt0460627,nm0002506
550082,tt0460627,nm0095424
550083,tt0460627,nm0872442
550084,tt0460627,nm0215123
550086,tt0460627,nm0509183
550087,tt0460627,nm0514546
550088,tt0460627,nm0907835
550089,tt0460627,nm0000141
550090,tt0460627,nm0519558
550091,tt0460627,nm0362734
550092,tt0460627,nm0690607
550093,tt0460627,nm0877427
550094,tt0460627,nm0944981
550095,tt0460627,nm0506130
550096,tt0460627,nm0220049
550097,tt0460627,nm2704557
550098,tt0460627,nm0343622
550099,tt0460627,nm0957198
550100,tt0460627,nm1719186
550102,tt0460627,nm0870306
550103,tt0460627,nm0004610
550104,tt0460627,nm0491568
550105,tt0460627,nm0732233
550107,tt0460627,nm0818465
550108,tt0460627,nm0393661
550109,tt0460627,nm0923571
550110,tt0460627,nm0606845
550112,tt0460627,nm0399737
550113,tt0460627,nm0816074
550114,tt0460627,nm0940668
550115,tt0460627,nm0755261
550116,tt0460627,nm0941276
550117,tt0460627,nm0926215
550118,tt0460627,nm0375068
550119,tt0460627,nm0152650
550120,tt0460627,nm0333239
550121,tt0460627,nm0221042
550122,tt0460627,nm0621137
550123,tt0460627,nm0156838
550124,tt0460627,nm0004627
550125,tt0460627,nm0762541
550164,tt0460637,nm0330140
550165,tt0460637,nm0399737
550167,tt0460637,nm0205542
550168,tt0460637,nm0002700
550169,tt0460637,nm0578162
550170,tt0460637,nm0579318
550172,tt0460637,nm0329923
550174,tt0460637,nm0762541
550176,tt0460637,nm0779641
550177,tt0460637,nm0505842
550178,tt0460637,nm0000739
550180,tt0460637,nm0926526
550181,tt0460637,nm0002973
550182,tt0460637,nm0503669
550183,tt0460637,nm0791381
550184,tt0460637,nm0485637
550185,tt0460637,nm0625065
550187,tt0460637,nm0787687
550212,tt0460644,nm0159607
550215,tt0460644,nm0795288
550216,tt0460644,nm0292419
550217,tt0460644,nm0387800
550218,tt0460644,nm0005088
550219,tt0460644,nm0608593
550220,tt0460644,nm0870295
550222,tt0460644,nm0004610
550227,tt0460644,nm0616254
550229,tt0460644,nm0336726
550230,tt0460644,nm0485637
550231,tt0460644,nm0761401
550232,tt0460644,nm0375973
550234,tt0460644,nm0636165
550235,tt0460644,nm0393661
550236,tt0460644,nm0067090
550244,tt0460649,nm0338576
550245,tt0460649,nm0790321
550247,tt0460649,nm0296945
550405,tt0460681,nm0320987
550406,tt0460681,nm0010075
550407,tt0460681,nm0844358
550408,tt0460681,nm0817620
550409,tt0460681,nm0675894
550410,tt0460681,nm2745490
550412,tt0460681,nm0000824
550413,tt0460681,nm0102434
550414,tt0460681,nm0176702
550415,tt0460681,nm0737517
550416,tt0460681,nm0531453
550418,tt0460681,nm0687238
550421,tt0460681,nm0066596
550422,tt0460681,nm0818237
550423,tt0460681,nm0393661
550424,tt0460681,nm0543129
550425,tt0460681,nm0250267
550426,tt0460681,nm0942869
550427,tt0460681,nm0795288
550428,tt0460681,nm0028542
550429,tt0460681,nm0178944
550431,tt0460681,nm0057106
550432,tt0460681,nm0941276
550433,tt0460681,nm0362738
550434,tt0460681,nm0844896
550435,tt0460681,nm0004223
550437,tt0460681,nm0098400
550438,tt0460681,nm0850102
550440,tt0460681,nm0910822
550441,tt0460681,nm0437246
550442,tt0460681,nm0003080
550444,tt0460681,nm0000536
550446,tt0460681,nm0923571
550447,tt0460681,nm0092853
550448,tt0460681,nm0255028
550449,tt0460681,nm0788610
550451,tt0460681,nm0518910
550452,tt0460681,nm0802033
550453,tt0460681,nm0471862
550454,tt0460681,nm0406220
550455,tt0460681,nm0638354
550459,tt0460681,nm0662971
550592,tt0460740,nm1193346
550597,tt0460745,nm0796864
550633,tt0460780,nm0093051
550644,tt0460791,nm0802248
550684,tt0460829,nm0000186
550843,tt0460989,nm0516360
551776,tt0461770,nm0510674
552416,tt0462200,nm0108132
552539,tt0462322,nm0001675
552542,tt0462322,nm0942367
552543,tt0462322,nm0957772
552557,tt0462335,nm1296554
552622,tt0462396,nm0498991
552705,tt0462465,nm0564586
552746,tt0462504,nm0001348
552766,tt0462519,nm0680846
552838,tt0462590,nm0281945
553366,tt0463034,nm0751577
553367,tt0463034,nm0751648
554296,tt0463854,nm0294379
554439,tt0463985,nm0510912
554454,tt0463998,nm0481418
554628,tt0464141,nm1291105
554639,tt0464154,nm0014960
554690,tt0464196,nm1247462
555769,tt0465203,nm0658837
555770,tt0465203,nm1219963
555806,tt0465234,nm0005509
556160,tt0465494,nm1164755
556205,tt0465538,nm0006904
556218,tt0465551,nm0264236
556247,tt0465580,nm0006476
556275,tt0465602,nm0205157
556294,tt0465624,nm0718645
557134,tt0466342,nm0783536
557135,tt0466342,nm0294997
557844,tt0466909,nm0601382
558149,tt0467197,nm0601382
558367,tt0467406,nm0718646
559578,tt0468489,nm0281396
559581,tt0468492,nm0094435
559656,tt0468569,nm0634240
560164,tt0469021,nm0523276
560667,tt0469494,nm0000759
560828,tt0469641,nm0000231
562017,tt0470705,nm0001243
562069,tt0470752,nm0307497
562369,tt0471041,nm1470993
562370,tt0471042,nm0711840
563168,tt0471711,nm1401752
563524,tt0472033,nm0009942
563535,tt0472043,nm0000154
563554,tt0472062,nm0001566
563655,tt0472160,nm0657372
563677,tt0472181,nm0331532
563694,tt0472198,nm0863387
563916,tt0472399,nm0922346
564584,tt0472954,nm2054480
564585,tt0472954,nm0787687
564586,tt0472954,nm0000625
564587,tt0472954,nm0003733
564588,tt0472954,nm0251848
564589,tt0472954,nm5342427
564590,tt0472954,nm0007193
564591,tt0472954,nm4190073
564592,tt0472954,nm0505842
564593,tt0472954,nm0287198
564594,tt0472954,nm0044803
564597,tt0472954,nm0192478
564598,tt0472954,nm2059798
564741,tt0473075,nm0001565
564990,tt0473308,nm0791248
565054,tt0473360,nm1429471
565169,tt0473444,nm0955443
565494,tt0473705,nm0531817
565552,tt0473753,nm0000108
567349,tt0475276,nm0339030
567364,tt0475290,nm0001053
567365,tt0475290,nm0001054
567368,tt0475293,nm0650905
567466,tt0475394,nm0138620
567878,tt0475784,nm0003802
567879,tt0475784,nm0931724
567880,tt0475784,nm2847370
567881,tt0475784,nm0003557
567883,tt0475784,nm0957505
567884,tt0475784,nm0975026
567885,tt0475784,nm0870295
567886,tt0475784,nm0622112
567887,tt0475784,nm0634300
567888,tt0475784,nm0132600
567889,tt0475784,nm0533713
567890,tt0475784,nm0551076
568086,tt0475944,nm0001317
569036,tt0476735,nm1463981
569304,tt0476964,nm0001403
569425,tt0477071,nm0946327
569435,tt0477080,nm0001716
569491,tt0477139,nm1058247
569718,tt0477302,nm0197636
569793,tt0477347,nm0506613
569794,tt0477348,nm0001053
569795,tt0477348,nm0001054
570698,tt0478087,nm0525659
570935,tt0478304,nm0000517
570942,tt0478311,nm0031976
571764,tt0478970,nm0715636
572374,tt0479537,nm1204568
572797,tt0479884,nm0962729
572798,tt0479884,nm0004410
572867,tt0479952,nm0201509
572884,tt0479968,nm0884659
572917,tt0479997,nm0784061
572944,tt0480025,nm0276349
573188,tt0480242,nm0373282
573196,tt0480249,nm1349376
573199,tt0480255,nm1234893
573692,tt0480669,nm1443023
573712,tt0480687,nm0268380
573713,tt0480687,nm0268370
574288,tt0481141,nm0382956
574538,tt0481369,nm0001708
574705,tt0481499,nm0210320
574743,tt0481536,nm1375358
574744,tt0481536,nm1376383
575356,tt0482088,nm0759270
575868,tt0482527,nm0403541
575911,tt0482571,nm0634240
575912,tt0482572,nm0640334
575939,tt0482599,nm0643696
575945,tt0482606,nm1052162
577096,tt0483607,nm0551076
577224,tt0483726,nm0001469
579000,tt0485301,nm0323758
579001,tt0485301,nm1732942
579002,tt0485301,nm0528186
579003,tt0485301,nm0394586
579005,tt0485301,nm0915416
579007,tt0485301,nm1490107
579008,tt0485301,nm1326093
579009,tt0485301,nm0446232
579010,tt0485301,nm0853535
579011,tt0485301,nm0620576
579012,tt0485301,nm0317382
579013,tt0485301,nm0272704
579336,tt0485601,nm1119079
579337,tt0485601,nm1316072
579606,tt0485851,nm0497528
579707,tt0485947,nm0233757
579765,tt0485985,nm0376006
580881,tt0486551,nm0151540
580905,tt0486576,nm1103162
580913,tt0486583,nm0229694
580995,tt0486655,nm0891216
581196,tt0486822,nm0142286
581343,tt0486946,nm0065608
582466,tt0487831,nm0512627
582467,tt0487831,nm0356797
582764,tt0488085,nm1125131
582802,tt0488120,nm0387706
583881,tt0489049,nm1381100
583930,tt0489099,nm0510731
584078,tt0489237,nm0075849
584079,tt0489237,nm0700301
584111,tt0489270,nm1135423
584566,tt0489664,nm0054954
585035,tt0490076,nm1349522
585043,tt0490084,nm0499724
585182,tt0490215,nm0000217
586250,tt0491152,nm0339004
586277,tt0491175,nm0000123
586951,tt0491738,nm0839660
586952,tt0491738,nm0578958
586954,tt0491738,nm0124079
586955,tt0491738,nm0004838
586956,tt0491738,nm0591171
586957,tt0491738,nm0002973
586958,tt0491738,nm0258128
586959,tt0491738,nm0779641
586960,tt0491738,nm0762541
586962,tt0491738,nm0176702
586963,tt0491738,nm0004627
586964,tt0491738,nm0578162
586965,tt0491738,nm0625529
586966,tt0491738,nm0470971
586967,tt0491738,nm0287198
586968,tt0491738,nm0257554
586969,tt0491738,nm0171193
586970,tt0491738,nm0399737
586971,tt0491738,nm0571739
586973,tt0491738,nm0573476
586974,tt0491738,nm0485637
586975,tt0491738,nm0005088
586976,tt0491738,nm0528337
586977,tt0491738,nm0877427
586978,tt0491738,nm0000484
586979,tt0491738,nm0001513
586982,tt0491738,nm0198991
586983,tt0491738,nm0076997
586985,tt0491738,nm0151540
586986,tt0491738,nm0185594
586987,tt0491738,nm0787687
586988,tt0491738,nm0000824
587320,tt0492044,nm1433996
588355,tt0492956,nm0275698
588504,tt0493093,nm0000625
588505,tt0493093,nm0155117
588506,tt0493093,nm0148252
588507,tt0493093,nm0542514
588508,tt0493093,nm0421675
588509,tt0493093,nm0276209
588510,tt0493093,nm1022180
588511,tt0493093,nm0258405
588514,tt0493093,nm2246262
588515,tt0493093,nm0958449
588516,tt0493093,nm0006919
588517,tt0493093,nm0180902
588518,tt0493093,nm0463199
588519,tt0493093,nm1659763
588520,tt0493093,nm0447583
588521,tt0493093,nm0546756
588922,tt0493405,nm1009277
588950,tt0493430,nm0871860
588980,tt0493464,nm0067457
589778,tt0494238,nm0812200
591288,tt0495596,nm2066439
592286,tt0496424,nm0838198
592287,tt0496424,nm0769135
592288,tt0496424,nm0565063
592289,tt0496424,nm0726642
592290,tt0496424,nm0257554
592291,tt0496424,nm0541562
592292,tt0496424,nm0002835
592293,tt0496424,nm0926526
592295,tt0496424,nm0205502
592296,tt0496424,nm0255081
592297,tt0496424,nm0000114
592298,tt0496424,nm0110644
592299,tt0496424,nm0390844
592300,tt0496424,nm0791381
592301,tt0496424,nm0184873
592302,tt0496424,nm0579318
592303,tt0496424,nm0002728
592304,tt0496424,nm0082450
592305,tt0496424,nm0330140
592306,tt0496424,nm0791672
592307,tt0496424,nm0538744
592309,tt0496424,nm0792178
592310,tt0496424,nm0806252
592763,tt0496806,nm0001752
593140,tt0497116,nm0346550
593556,tt0497465,nm0000095
594559,tt0498380,nm0000142
594560,tt0498381,nm1279573
594577,tt0498399,nm0336695
595950,tt0499448,nm0011470
596047,tt0499549,nm0000116
596053,tt0499556,nm0041161
860335,tt0756683,nm0770942
862628,tt0758730,nm0833779
862629,tt0758730,nm0833780
862667,tt0758745,nm0592808
862668,tt0758745,nm0831690
862669,tt0758745,nm0924693
862670,tt0758745,nm0203215
862671,tt0758745,nm0503598
862674,tt0758745,nm0542960
862676,tt0758745,nm0443181
862678,tt0758745,nm0101741
862679,tt0758745,nm0606845
862680,tt0758745,nm0003733
862681,tt0758745,nm0509183
862682,tt0758745,nm0915400
862683,tt0758745,nm0542642
862684,tt0758745,nm0151419
862685,tt0758745,nm0718001
862686,tt0758745,nm0665322
862688,tt0758745,nm0573347
862689,tt0758746,nm1197971
862693,tt0758752,nm0001880
862699,tt0758758,nm0000576
862714,tt0758774,nm0000631
862725,tt0758790,nm1142073
862726,tt0758790,nm0000750
862727,tt0758790,nm0568224
862728,tt0758790,nm1012772
862729,tt0758790,nm1047532
862730,tt0758790,nm0793455
862731,tt0758790,nm0909608
862732,tt0758790,nm0687964
862733,tt0758794,nm0629334
864461,tt0760329,nm0751221
866559,tt0762073,nm0661791
866592,tt0762107,nm0240797
866609,tt0762125,nm3371961
866610,tt0762125,nm3483756
866611,tt0762125,nm3360961
870030,tt0765010,nm0006487
870161,tt0765120,nm0939182
870491,tt0765429,nm0000631
870494,tt0765432,nm0248942
870506,tt0765443,nm0000343
876110,tt0770703,nm0617042
876149,tt0770752,nm0855035
876222,tt0770828,nm0811583
878913,tt0773262,nm0001093
878914,tt0773262,nm0793455
878915,tt0773262,nm0330360
878916,tt0773262,nm0796864
878917,tt0773262,nm0225416
878919,tt0773262,nm0864268
878920,tt0773262,nm0542960
878921,tt0773262,nm0156838
878922,tt0773262,nm1047532
878923,tt0773262,nm0191147
878924,tt0773262,nm0687964
878925,tt0773262,nm0203215
878926,tt0773262,nm0002399
878927,tt0773262,nm0197700
878928,tt0773262,nm0499724
878929,tt0773262,nm0006853
878930,tt0773262,nm0327064
878931,tt0773262,nm0777447
878932,tt0773262,nm0509409
878933,tt0773262,nm0001282
878934,tt0773262,nm1237416
881621,tt0775489,nm0158984
881652,tt0775529,nm0420982
886446,tt0779982,nm2204480
887023,tt0780504,nm0716347
887029,tt0780511,nm0428600
887040,tt0780521,nm0166256
887041,tt0780521,nm0615780
887056,tt0780536,nm1732981
887091,tt0780571,nm0262595
887139,tt0780622,nm0509033
887161,tt0780653,nm0002653
889898,tt0783233,nm0942504
891945,tt0785035,nm1388074
891946,tt0785035,nm1437277
894506,tt0787474,nm0030253
894507,tt0787474,nm0820934
894508,tt0787475,nm1676223
894560,tt0787524,nm0114226
897977,tt0790628,nm0769135
897984,tt0790636,nm0885249
898036,tt0790686,nm0014960
898058,tt0790712,nm0610219
898068,tt0790724,nm0003160
898078,tt0790736,nm0777881
898108,tt0790772,nm0926526
898110,tt0790772,nm0541562
898112,tt0790772,nm0148252
898113,tt0790772,nm0664756
898114,tt0790772,nm0357143
898115,tt0790772,nm0128225
898116,tt0790772,nm0009953
898117,tt0790772,nm0307680
898118,tt0790772,nm0432627
898119,tt0790772,nm0697044
898120,tt0790772,nm2532432
903292,tt0795176,nm0288144
903482,tt0795351,nm0023355
903552,tt0795421,nm1630273
903590,tt0795461,nm0001878
903591,tt0795461,nm0002700
903623,tt0795493,nm0000095
904589,tt0796264,nm0737517
904591,tt0796264,nm0368602
904592,tt0796264,nm0004627
904593,tt0796264,nm0272399
904594,tt0796264,nm0608012
904595,tt0796264,nm0343687
904597,tt0796264,nm0941276
904598,tt0796264,nm0485637
904599,tt0796264,nm1084723
904600,tt0796264,nm0190597
904601,tt0796264,nm0724757
904602,tt0796264,nm0118778
904603,tt0796264,nm0333239
904605,tt0796264,nm0833191
904606,tt0796264,nm0215123
904607,tt0796264,nm0509409
904608,tt0796264,nm0001513
904609,tt0796264,nm0002749
904610,tt0796264,nm0066584
904611,tt0796264,nm0225416
904612,tt0796264,nm0314104
904613,tt0796264,nm0389972
904614,tt0796264,nm0779641
904615,tt0796264,nm0818465
904616,tt0796264,nm0027413
904618,tt0796264,nm0372138
904619,tt0796264,nm0591171
904620,tt0796264,nm0839660
904622,tt0796264,nm1958727
907451,tt0798817,nm1201875
908660,tt0799934,nm0327273
908675,tt0799949,nm0783536
908676,tt0799949,nm0294997
908772,tt0800039,nm0831557
908804,tt0800069,nm1170286
908815,tt0800080,nm0504642
908974,tt0800240,nm2251947
908975,tt0800241,nm0026442
909058,tt0800308,nm0000438
909067,tt0800320,nm0504642
909110,tt0800369,nm0000110
911911,tt0802948,nm0641373
912071,tt0803096,nm1512910
913792,tt0804461,nm1490123
913823,tt0804497,nm1349818
913824,tt0804497,nm0281396
913828,tt0804503,nm0006853
913829,tt0804503,nm0851930
913830,tt0804503,nm0008971
913831,tt0804503,nm0881461
913832,tt0804503,nm0080601
913834,tt0804503,nm0542568
913835,tt0804503,nm0082450
913836,tt0804503,nm0315298
913837,tt0804503,nm0775447
913839,tt0804503,nm1119645
913841,tt0804503,nm0394954
913842,tt0804503,nm0322128
913843,tt0804503,nm0364813
913844,tt0804503,nm0787687
913845,tt0804503,nm0076997
913846,tt0804503,nm0805476
913858,tt0804516,nm0451076
913864,tt0804522,nm0004303
913893,tt0804555,nm1362570
915055,tt0805564,nm0318916
915061,tt0805570,nm0457565
915172,tt0805663,nm0095424
915173,tt0805663,nm0926215
915174,tt0805663,nm0593576
915175,tt0805663,nm0005509
915177,tt0805663,nm0542960
915179,tt0805663,nm0005204
915181,tt0805663,nm0066584
915182,tt0805663,nm0220049
915183,tt0805663,nm0235852
915184,tt0805663,nm1734368
915185,tt0805663,nm0001726
915186,tt0805663,nm0102434
915187,tt0805663,nm0500609
915188,tt0805663,nm0676512
915189,tt0805663,nm0676671
915248,tt0805669,nm0155117
915249,tt0805669,nm0037708
915250,tt0805669,nm0926526
915251,tt0805669,nm0791672
915253,tt0805669,nm0205542
915255,tt0805669,nm0003163
915257,tt0805669,nm0578162
915258,tt0805669,nm0935095
915259,tt0805669,nm0779350
915260,tt0805669,nm0579318
915261,tt0805669,nm1237416
915262,tt0805669,nm0000625
915264,tt0805669,nm0284308
915265,tt0805669,nm0625065
915266,tt0805669,nm0371348
915267,tt0805669,nm0044803
915268,tt0805669,nm0818785
915269,tt0805669,nm2425648
915270,tt0805669,nm0855613
915271,tt0805669,nm0027413
915272,tt0805669,nm0007096
915273,tt0805669,nm0389972
915274,tt0805669,nm0381868
915275,tt0805669,nm0894225
915278,tt0805669,nm0110644
915279,tt0805669,nm0003289
915280,tt0805669,nm0787687
915281,tt0805669,nm0881038
915282,tt0805669,nm0287198
915283,tt0805669,nm0385151
915284,tt0805669,nm0281869
915285,tt0805669,nm0002973
915901,tt0806203,nm0665041
915902,tt0806203,nm1883612
918599,tt0808146,nm0638271
918604,tt0808151,nm0000165
918733,tt0808279,nm0359734
918820,tt0808357,nm0000487
918875,tt0808399,nm0422638
918876,tt0808399,nm0711840
918879,tt0808399,nm0551358
918880,tt0808399,nm0001408
918882,tt0808399,nm0400441
918883,tt0808399,nm0040939
918885,tt0808399,nm0015359
918904,tt0808417,nm1749112
918905,tt0808417,nm2277869
918993,tt0808506,nm0396074
918997,tt0808510,nm0501185
922010,tt0810788,nm0839660
922011,tt0810788,nm0154819
922012,tt0810788,nm0330140
922013,tt0810788,nm0470971
922014,tt0810788,nm0001513
922016,tt0810788,nm0676671
922017,tt0810788,nm0000408
922018,tt0810788,nm0743059
922020,tt0810788,nm0001317
922021,tt0810788,nm0118778
922022,tt0810788,nm0389972
922023,tt0810788,nm0232998
922024,tt0810788,nm0106230
922025,tt0810788,nm0327064
922026,tt0810788,nm0362738
922028,tt0810788,nm0225416
922029,tt0810788,nm1226492
922031,tt0810788,nm0571739
922033,tt0810788,nm0003167
922034,tt0810788,nm0095424
922035,tt0810788,nm0320987
922036,tt0810788,nm0788610
922037,tt0810788,nm0813313
922038,tt0810788,nm0400486
922039,tt0810788,nm0258066
922040,tt0810788,nm0818465
922041,tt0810788,nm0185693
922042,tt0810788,nm0402493
922046,tt0810788,nm0881038
922047,tt0810788,nm0247123
922048,tt0810788,nm1270350
922082,tt0810819,nm0393799
922176,tt0810900,nm0650905
922187,tt0810913,nm0240797
922198,tt0810922,nm0236226
922356,tt0811080,nm0905154
922357,tt0811080,nm0905152
924998,tt0813547,nm0752328
925229,tt0813715,nm0783751
925230,tt0813715,nm0003733
925231,tt0813715,nm0833191
925232,tt0813715,nm0844358
925233,tt0813715,nm0437246
925234,tt0813715,nm0035106
925235,tt0813715,nm0944981
925236,tt0813715,nm0250267
925237,tt0813715,nm0197700
925238,tt0813715,nm0376006
925239,tt0813715,nm0641343
925240,tt0813715,nm0206259
925241,tt0813715,nm0159253
925242,tt0813715,nm0000824
925243,tt0813715,nm0788610
925244,tt0813715,nm0818465
925245,tt0813715,nm0592808
925246,tt0813715,nm0485637
925247,tt0813715,nm0329183
925248,tt0813715,nm0322128
925249,tt0813715,nm0590790
925250,tt0813715,nm0003163
925251,tt0813715,nm0066439
925252,tt0813715,nm1237416
925253,tt0813715,nm0881038
925254,tt0813715,nm0235852
925255,tt0813715,nm0542960
925256,tt0813715,nm0106230
925257,tt0813715,nm0215123
925258,tt0813715,nm0225416
925259,tt0813715,nm1204568
925260,tt0813715,nm0080601
925261,tt0813715,nm0002749
925614,tt0814022,nm0659380
925615,tt0814022,nm0161152
925868,tt0814255,nm0001060
925938,tt0814314,nm0610831
925959,tt0814335,nm1879589
926929,tt0815236,nm1637768
926936,tt0815244,nm0638271
926937,tt0815245,nm0345294
926938,tt0815245,nm0345307
928316,tt0816442,nm1093053
928336,tt0816462,nm1197971
928603,tt0816692,nm0634240
928621,tt0816711,nm0286975
929589,tt0817538,nm0109359
934160,tt0821640,nm0914134
934162,tt0821642,nm0942504
935406,tt0822832,nm0291205
935424,tt0822854,nm0298807
937586,tt0824747,nm0000142
942391,tt0829150,nm2411495
942766,tt0829482,nm0609549
943996,tt0830515,nm0286975
944962,tt0831387,nm2284484
945924,tt0832266,nm0111845
951890,tt0837562,nm0850733
952564,tt0838221,nm0027572
952574,tt0838232,nm0958969
952589,tt0838247,nm1033683
952626,tt0838283,nm0570912
954637,tt0839980,nm0022768
954867,tt0840196,nm1918304
954868,tt0840196,nm2403495
954870,tt0840196,nm0167171
954875,tt0840196,nm2442354
954878,tt0840196,nm0974205
954880,tt0840196,nm0819083
954881,tt0840196,nm0139081
954884,tt0840196,nm2553744
954885,tt0840196,nm2370510
955800,tt0841044,nm0000365
955802,tt0841046,nm0440458
957831,tt0842926,nm0158966
957833,tt0842929,nm0001814
959361,tt0844286,nm0426059
959550,tt0844441,nm0191147
959551,tt0844441,nm0610459
959552,tt0844441,nm0864268
959553,tt0844441,nm0007008
959554,tt0844441,nm0322128
959556,tt0844441,nm0376006
959557,tt0844441,nm0750600
959558,tt0844441,nm0001093
959559,tt0844441,nm0222043
959560,tt0844441,nm0590889
959561,tt0844441,nm0934525
959562,tt0844441,nm0499724
959563,tt0844441,nm1168394
959564,tt0844441,nm0003022
959566,tt0844441,nm0419735
959567,tt0844441,nm0276385
959568,tt0844441,nm0687964
959569,tt0844441,nm0003733
959570,tt0844441,nm0327064
959572,tt0844441,nm0203215
959573,tt0844441,nm0796864
959616,tt0844471,nm0588087
959617,tt0844471,nm0520488
959624,tt0844479,nm1729303
959809,tt0844653,nm0368124
959810,tt0844653,nm0066582
959812,tt0844653,nm0403628
959815,tt0844653,nm1168394
959816,tt0844653,nm0581238
959818,tt0844653,nm0147246
959873,tt0844708,nm1531934
960222,tt0845046,nm1134029
963948,tt0848228,nm0923736
964255,tt0848537,nm0917188
964285,tt0848557,nm0001681
967764,tt0851578,nm0464804
968038,tt0851851,nm0941276
968039,tt0851851,nm0818465
968040,tt0851851,nm0220049
968041,tt0851851,nm0247123
968042,tt0851851,nm0250267
968043,tt0851851,nm0491568
968045,tt0851851,nm0638354
968046,tt0851851,nm0590790
968047,tt0851851,nm0066584
968048,tt0851851,nm0258066
968049,tt0851851,nm0402493
968050,tt0851851,nm0197700
